i miss avg t_all t_grey t_g t_blur t_sob t_max t_thresh t_hys
9064 1.13407 0 1.9462 0.0126 0.0008 0.5469 1.2292 0.0639 0.0194 0.0115
9065 1.14997 0 1.9557 0.0126 0.0005 0.5431 1.2262 0.0736 0.0224 0.0113
9066 1.11249 0 1.9664 0.0126 0.0005 0.546 1.2399 0.0695 0.0218 0.0113
9067 1.08292 0 1.9718 0.0128 0.0004 0.557 1.2405 0.0646 0.0212 0.0113
9068 1.1459 0 1.963 0.0125 0.0005 0.5478 1.2341 0.0694 0.0217 0.0113
9069 1.14233 0 1.9696 0.0125 0.0005 0.5431 1.2308 0.0709 0.0355 0.0114
9070 1.14105 0 1.9858 0.0126 0.0005 0.5497 1.2509 0.0718 0.0226 0.0113
9071 1.09787 0 1.9826 0.0126 0.0004 0.5454 1.2512 0.0723 0.0227 0.0113
9072 1.14903 0 1.9398 0.0126 0.0004 0.545 1.2144 0.0691 0.022 0.0114
9073 1.15794 0 2.0274 0.0126 0.0004 0.5572 1.2916 0.0683 0.0214 0.0113
9074 1.11362 0 1.9948 0.0127 0.0005 0.5435 1.2714 0.0686 0.0215 0.0113
9075 1.18392 0 1.9646 0.0126 0.0005 0.5432 1.2462 0.0676 0.0209 0.0115
9076 1.17701 0 1.9647 0.0171 0.0005 0.557 1.2199 0.0706 0.0223 0.0116
9077 1.13547 0 1.972 0.0125 0.0007 0.5445 1.2399 0.0738 0.0226 0.0114
9078 1.13961 0 2.0812 0.0128 0.0005 0.5592 1.3407 0.0694 0.0212 0.0115
9079 1.15202 0 1.9567 0.0126 0.0006 0.5435 1.2297 0.0672 0.0225 0.0113
9080 1.13409 0 1.9629 0.0126 0.0004 0.5436 1.2451 0.0665 0.0205 0.0115
9081 1.13254 0 2.0178 0.0128 0.0007 0.5683 1.2704 0.0654 0.0209 0.0114
9082 1.14517 0 1.9777 0.0125 0.0006 0.5458 1.2492 0.071 0.0221 0.0114
9083 1.16095 0 1.9698 0.0125 0.0004 0.5505 1.2344 0.0731 0.0223 0.0114
9084 1.12374 0 1.9843 0.0126 0.0006 0.5448 1.2503 0.0753 0.0228 0.0113
9085 1.07358 0 2.0583 0.0148 0.0007 0.5709 1.2939 0.0742 0.0218 0.0114
9086 1.11732 0 1.9617 0.0143 0.0006 0.5469 1.2331 0.0702 0.0209 0.012
9087 1.16432 0 2.0148 0.0125 0.0004 0.5481 1.2827 0.0716 0.022 0.0115
9088 1.15916 0 1.9562 0.0126 0.0005 0.5439 1.2328 0.0693 0.0212 0.0119
9089 1.16412 0 1.9642 0.0126 0.0005 0.5442 1.233 0.0743 0.0225 0.0114
9090 1.17941 0 1.9484 0.0126 0.0005 0.5492 1.2165 0.0711 0.0216 0.0112
9091 1.12169 0 2.0638 0.0133 0.0005 0.5692 1.2934 0.0781 0.0265 0.0131
9092 1.12793 0 1.9642 0.0149 0.0005 0.5538 1.2298 0.0699 0.0209 0.0113
9093 1.16979 0 1.9686 0.0128 0.0005 0.546 1.2323 0.0761 0.0235 0.0115
9094 1.132 0 1.9567 0.0126 0.0005 0.5419 1.2299 0.071 0.022 0.0116
9095 1.13418 0 1.9721 0.0146 0.0008 0.5576 1.2206 0.0741 0.0227 0.0147
9096 1.13909 0 1.985 0.0126 0.0004 0.543 1.2498 0.0754 0.0255 0.0115
9097 1.16881 0 2.1085 0.0422 0.0006 0.5963 1.283 0.077 0.0249 0.0131
9098 1.13587 0 1.9643 0.0125 0.0005 0.5434 1.2446 0.067 0.0209 0.0114
9099 1.13811 0 1.9948 0.0126 0.0005 0.5722 1.2342 0.0752 0.0225 0.0113
9100 1.15152 0 2.0431 0.0145 0.0005 0.5489 1.312 0.068 0.022 0.0114
9101 1.13408 0 1.9619 0.0138 0.0006 0.5429 1.2369 0.0691 0.0218 0.0113
9102 1.13893 0 1.9358 0.0126 0.0006 0.5434 1.2188 0.066 0.0202 0.0113
9103 1.10555 0 1.9966 0.0127 0.0005 0.5612 1.2335 0.0675 0.0212 0.0113
9104 1.12438 0 1.964 0.0128 0.0004 0.5444 1.2339 0.0735 0.0227 0.0112
9105 1.12513 0 1.9859 0.0127 0.0005 0.5529 1.2487 0.0722 0.0221 0.0113
9106 1.15452 0 1.9731 0.0126 0.0004 0.5472 1.2416 0.0696 0.0231 0.0113
9107 1.17373 0 1.9642 0.0152 0.0005 0.5581 1.2283 0.0674 0.0207 0.0112
9108 1.16089 0 1.9846 0.0127 0.0006 0.5752 1.2302 0.069 0.0211 0.0113
9109 1.1355 0 1.9838 0.0126 0.0005 0.5443 1.2669 0.0654 0.0199 0.0113
9110 1.09751 0 1.9768 0.0128 0.0005 0.5599 1.2325 0.0689 0.0224 0.0132
9111 1.17191 0 1.9851 0.0126 0.0005 0.5755 1.2313 0.0685 0.0214 0.0113
9112 1.15422 0 1.9899 0.0125 0.0005 0.5561 1.2647 0.0626 0.02 0.0112
9113 1.14916 0 2.063 0.0128 0.0005 0.5429 1.3377 0.0704 0.0217 0.0113
9114 1.12838 0 1.9759 0.0127 0.0006 0.5557 1.2427 0.065 0.0204 0.0114
9115 1.09416 0 1.9723 0.0125 0.0007 0.5433 1.2429 0.0706 0.0216 0.0113
9116 1.14139 0 1.9453 0.013 0.0006 0.5436 1.2249 0.0664 0.0208 0.0112
9117 1.13192 0 2.0137 0.0125 0.0006 0.5812 1.251 0.0691 0.0222 0.0114
9118 1.11092 0 1.955 0.0126 0.0005 0.5455 1.2374 0.0642 0.02 0.0113
9119 1.17583 0 1.963 0.0126 0.0005 0.5451 1.2321 0.0684 0.0215 0.0114
9120 1.13542 0 1.9525 0.0129 0.0006 0.5434 1.2246 0.0715 0.0219 0.0113
9121 1.13127 0 1.9892 0.0126 0.0006 0.5431 1.2641 0.0702 0.022 0.0114
9122 1.16546 0 1.944 0.0126 0.0006 0.5428 1.2288 0.0635 0.0214 0.0112
9123 1.12294 0 2.2752 0.0126 0.0004 0.56 1.495 0.0768 0.0247 0.0175
9124 1.16886 0 1.9813 0.0133 0.0008 0.5472 1.2468 0.0725 0.0231 0.0114
9125 1.07267 0 1.9746 0.0126 0.0004 0.5434 1.2443 0.0724 0.0241 0.0115
9126 1.16512 0 2.0072 0.0126 0.0004 0.5429 1.2646 0.0705 0.0221 0.0113
9127 1.18252 0 1.9717 0.0126 0.0005 0.5453 1.2397 0.0701 0.0225 0.0139
9128 1.08881 0 1.9736 0.0127 0.0005 0.5575 1.2334 0.0722 0.0213 0.0112
9129 1.14534 0 1.9795 0.0128 0.0003 0.5474 1.2461 0.0724 0.022 0.0115
9130 1.11839 0 1.9599 0.0126 0.0006 0.5462 1.2315 0.0701 0.0225 0.0112
9131 1.10181 0 2.005 0.0131 0.0008 0.549 1.2748 0.0701 0.0216 0.0113
9132 1.13834 0 1.9878 0.0126 0.0006 0.5422 1.267 0.0689 0.0211 0.0112
9133 1.14767 0 1.9584 0.0144 0.0005 0.5437 1.2364 0.0677 0.021 0.0113
9134 1.15555 0 1.9813 0.0129 0.0006 0.56 1.2446 0.0645 0.0217 0.0116
9135 1.15081 0 2.0334 0.013 0.0004 0.5713 1.2794 0.0674 0.0231 0.0113
9136 1.15596 0 1.9982 0.0126 0.0004 0.5616 1.2424 0.0783 0.0241 0.0112
9137 1.13701 0 1.9628 0.0126 0.0004 0.5465 1.2336 0.0715 0.022 0.0116
9138 1.15971 0 1.998 0.0126 0.0006 0.5459 1.2672 0.0727 0.0238 0.0113
9139 1.16004 0 1.9897 0.0128 0.0004 0.5451 1.2575 0.0748 0.0225 0.0115
9140 1.12342 0 2.0008 0.0126 0.0007 0.58 1.2352 0.0711 0.0209 0.0113
9141 1.12125 0 1.9875 0.0127 0.0007 0.5453 1.2559 0.0724 0.0222 0.0114
9142 1.12686 0 2.0501 0.0246 0.0008 0.6358 1.2202 0.0695 0.0214 0.0112
9143 1.16439 0 1.9683 0.0126 0.0004 0.5596 1.2191 0.0755 0.0232 0.0113
9144 1.12908 0 1.9692 0.0126 0.0004 0.5459 1.2349 0.0754 0.0222 0.0113
9145 1.12748 0 1.9566 0.0126 0.0005 0.5458 1.2265 0.0716 0.023 0.0113
9146 1.14067 0 1.9538 0.0127 0.0004 0.5446 1.2297 0.068 0.0215 0.0113
9147 1.09001 0 1.9381 0.0126 0.0005 0.5439 1.2254 0.0627 0.0197 0.0113
9148 1.12417 0 1.993 0.0126 0.0005 0.5606 1.2497 0.0712 0.022 0.0114
9149 1.18685 0 2.0209 0.0125 0.0005 0.5601 1.2653 0.0791 0.0243 0.0114
9150 1.15973 0 1.9476 0.0126 0.0004 0.5472 1.2262 0.0659 0.0205 0.0113
9151 1.15368 0 1.9766 0.0131 0.0005 0.5438 1.2494 0.0711 0.022 0.0112
9152 1.08872 0 1.971 0.0127 0.0009 0.5532 1.2385 0.0685 0.0212 0.0114
9153 1.15165 0 1.943 0.0126 0.0004 0.5447 1.2132 0.0718 0.0226 0.0113
9154 1.14784 0 1.9612 0.0125 0.0003 0.5526 1.2272 0.0701 0.0215 0.0116
9155 1.14071 0 1.9546 0.0128 0.0004 0.5433 1.2313 0.0693 0.0213 0.0113
9156 1.10394 0 2.1142 0.0129 0.0005 0.6908 1.2444 0.0679 0.0208 0.0113
9157 1.12488 0 1.9833 0.0125 0.0004 0.5425 1.2609 0.0671 0.0213 0.0113
9158 1.14688 0 1.9796 0.0126 0.0006 0.5428 1.2469 0.0705 0.0225 0.0154
9159 1.12813 0 1.939 0.0127 0.0005 0.5436 1.2258 0.0633 0.0195 0.0115
9160 1.13516 0 1.9893 0.0125 0.0005 0.5452 1.256 0.0732 0.0216 0.0113
9161 1.12229 0 1.9809 0.0126 0.0005 0.5429 1.2551 0.0695 0.0238 0.0124
9162 1.13698 0 1.9873 0.0126 0.0006 0.5611 1.2559 0.0646 0.0196 0.0113
9163 1.13918 0 1.9699 0.0131 0.0005 0.5456 1.2519 0.0641 0.0199 0.0113
9164 1.17738 0 1.9737 0.0126 0.0005 0.5449 1.2408 0.0738 0.0231 0.0112
9165 1.15618 0 1.9606 0.0128 0.0006 0.5452 1.2337 0.0698 0.0222 0.0114
9166 1.13267 0 1.9627 0.0126 0.0005 0.5483 1.2321 0.0709 0.0221 0.0113
9167 1.16612 0 1.9669 0.0126 0.0005 0.543 1.2316 0.0686 0.0217 0.0114
9168 1.18279 0 1.9477 0.0125 0.0005 0.547 1.2299 0.0644 0.0197 0.0114
9169 1.15113 0 1.9688 0.0127 0.0005 0.5553 1.2321 0.069 0.0222 0.0113
9170 1.19967 0 1.9338 0.013 0.0004 0.5422 1.2243 0.0617 0.0189 0.0115
9171 1.1771 0 1.9863 0.015 0.0004 0.543 1.2677 0.0657 0.0201 0.0113
9172 1.1592 0 1.9734 0.0129 0.0005 0.5539 1.2387 0.0701 0.0213 0.0113
9173 1.15941 0 2.2304 0.0126 0.0004 0.6914 1.3641 0.0661 0.0196 0.0113
9174 1.14611 0 1.9618 0.0126 0.0005 0.5464 1.2323 0.0712 0.0225 0.0113
9175 1.16005 0 1.9701 0.0127 0.0006 0.5434 1.2372 0.0739 0.0227 0.0113
9176 1.14835 0 1.9724 0.0151 0.0005 0.5532 1.2391 0.068 0.0205 0.0114
9177 1.1499 0 1.9747 0.0126 0.0005 0.5535 1.2369 0.0704 0.0223 0.0112
9178 1.09736 0 1.9492 0.0126 0.0006 0.5446 1.2296 0.0667 0.0208 0.0113
9179 1.16607 0 1.9546 0.0127 0.0006 0.5467 1.2288 0.0695 0.0207 0.0115
9180 1.14353 0 1.9661 0.0125 0.0005 0.543 1.234 0.0734 0.0232 0.0114
9181 1.1646 0 1.9918 0.0125 0.0005 0.5493 1.2556 0.0727 0.0225 0.0113
9182 1.14466 0 1.9574 0.0125 0.0004 0.5455 1.2289 0.0688 0.0209 0.0113
9183 1.12202 0 1.9762 0.0127 0.0004 0.562 1.2391 0.0659 0.0205 0.0112
9184 1.10106 0 1.9652 0.0128 0.0005 0.5454 1.236 0.0706 0.0228 0.0113
9185 1.1571 0 1.9588 0.0127 0.0005 0.5435 1.2397 0.0665 0.0208 0.0113
9186 1.17586 0 1.951 0.0125 0.0006 0.5426 1.2322 0.066 0.0214 0.0125
9187 1.11637 0 1.9609 0.0148 0.0005 0.5453 1.2325 0.0696 0.0215 0.0113
9188 1.13664 0 1.9603 0.0126 0.0005 0.5441 1.232 0.0732 0.0215 0.0114
9189 1.13363 0 1.9781 0.0126 0.0006 0.5551 1.2466 0.0666 0.0209 0.0114
9190 1.12961 0 1.9884 0.0127 0.0008 0.5447 1.2549 0.0725 0.0217 0.0113
9191 1.15054 0 2.0229 0.0126 0.0006 0.5861 1.2659 0.0625 0.0194 0.0113
9192 1.12412 0 2.0074 0.0126 0.0005 0.5486 1.2822 0.0666 0.0205 0.0113
9193 1.10386 0 1.9628 0.0127 0.0006 0.5434 1.2283 0.0722 0.0214 0.014
9194 1.10887 0 1.9599 0.0151 0.0006 0.5427 1.2313 0.0717 0.022 0.0114
9195 1.14048 0 1.9592 0.0126 0.0005 0.5435 1.2408 0.0659 0.0212 0.0114
9196 1.12223 0 1.9492 0.0126 0.0004 0.5487 1.2175 0.0708 0.0221 0.0114
9197 1.12119 0 1.9765 0.0126 0.0004 0.5444 1.2485 0.0713 0.0221 0.0115
9198 1.13591 0 1.9947 0.0125 0.0005 0.5625 1.2509 0.0693 0.021 0.0113
9199 1.21015 0 1.9791 0.0128 0.0006 0.5527 1.2396 0.0719 0.0231 0.0114
9200 1.11705 0 1.9541 0.0126 0.0005 0.5438 1.2291 0.0688 0.0215 0.0125
9201 1.16807 0 1.9573 0.0149 0.0005 0.5424 1.2364 0.065 0.0208 0.0113
9202 1.15395 0 1.9852 0.0126 0.0005 0.5812 1.2235 0.0695 0.0209 0.0112
9203 1.14431 0 1.969 0.0125 0.0004 0.5439 1.237 0.0752 0.0226 0.0113
9204 1.13582 0 1.9573 0.0126 0.0005 0.5458 1.2285 0.0706 0.022 0.0114
9205 1.16197 0 1.9784 0.0126 0.0004 0.5545 1.2486 0.067 0.0209 0.0114
9206 1.19221 0 1.9561 0.0129 0.0004 0.543 1.2394 0.0639 0.0201 0.0112
9207 1.18223 0 1.9591 0.0126 0.0006 0.5454 1.2318 0.07 0.0217 0.0114
9208 1.15892 0 1.9498 0.0127 0.0005 0.5466 1.2287 0.0654 0.0206 0.0113
9209 1.17285 0 1.9419 0.0126 0.0007 0.545 1.2264 0.064 0.0197 0.0112
9210 1.15322 0 1.9478 0.0126 0.0004 0.543 1.2225 0.07 0.0224 0.0113
9211 1.16565 0 1.956 0.0125 0.0006 0.5482 1.2314 0.0681 0.0207 0.0113
9212 1.14928 0 1.9805 0.0126 0.0005 0.5647 1.2358 0.0698 0.0213 0.0113
9213 1.11845 0 1.9506 0.0126 0.0007 0.5431 1.2314 0.0667 0.0209 0.0114
9214 1.19033 0 1.9359 0.0128 0.0005 0.543 1.221 0.0606 0.0249 0.0114
9215 1.16316 0 1.9919 0.0129 0.0005 0.5511 1.2584 0.0691 0.0224 0.0113
9216 1.17071 0 1.9322 0.0126 0.0006 0.5443 1.2172 0.0638 0.02 0.0113
9217 1.09963 0 1.9816 0.0125 0.0005 0.5613 1.2383 0.0709 0.0213 0.0115
9218 1.16431 0 1.9736 0.0128 0.0004 0.543 1.2344 0.073 0.0228 0.0138
9219 1.12638 0 2.0123 0.0152 0.0011 0.5617 1.2584 0.0715 0.0212 0.0113
9220 1.19993 0 1.97 0.0155 0.0008 0.5415 1.2441 0.0693 0.0216 0.0114
9221 1.15742 0 2.0347 0.0145 0.0005 0.5953 1.2387 0.0783 0.0239 0.0114
9222 1.13271 0 2.0012 0.0125 0.0006 0.6154 1.2212 0.0565 0.0181 0.0151
9223 1.15025 0 1.9781 0.0129 0.0006 0.5446 1.2546 0.0685 0.0206 0.0115
9224 1.15883 0 1.9774 0.0126 0.0005 0.5435 1.2336 0.0722 0.0225 0.0135
9225 1.15343 0 1.9629 0.0126 0.0005 0.543 1.2298 0.0647 0.0209 0.0113
9226 1.14711 0 1.9767 0.0126 0.0005 0.5497 1.2382 0.075 0.023 0.0114
9227 1.19558 0 1.9509 0.0126 0.0006 0.544 1.2313 0.0669 0.0206 0.0113
9228 1.14418 0 1.9671 0.0127 0.0005 0.5461 1.2334 0.074 0.0228 0.0114
9229 1.11706 0 1.9455 0.0124 0.0005 0.5453 1.2292 0.0634 0.0202 0.0114
9230 1.13718 0 1.9613 0.0126 0.0005 0.5453 1.2371 0.0687 0.0216 0.0114
9231 1.11096 0 1.9669 0.0128 0.0004 0.5427 1.2341 0.0723 0.0224 0.0113
9232 1.1927 0 1.9602 0.0125 0.0005 0.5427 1.2321 0.0734 0.0222 0.0113
9233 1.20488 0 1.9324 0.0126 0.0004 0.5447 1.2123 0.0673 0.021 0.0112
9234 1.13783 0 1.969 0.013 0.0004 0.544 1.2427 0.0695 0.022 0.0115
9235 1.18736 0 2.0043 0.0126 0.0005 0.5439 1.2625 0.0774 0.0242 0.0113
9236 1.10694 0 1.9952 0.0125 0.001 0.5437 1.2571 0.0721 0.0241 0.0153
9237 1.15391 0 1.9774 0.0126 0.0006 0.5434 1.2518 0.0686 0.0222 0.0114
9238 1.12724 0 1.9626 0.0125 0.0006 0.5485 1.2307 0.0669 0.0204 0.0139
9239 1.14544 0 2.0014 0.0147 0.0007 0.5434 1.2636 0.0748 0.0221 0.0114
9240 1.09764 0 1.9546 0.0135 0.0008 0.5583 1.2219 0.0652 0.0201 0.0116
9241 1.11708 0 1.9636 0.0126 0.0006 0.5439 1.2467 0.0631 0.0206 0.0135
9242 1.10629 0 1.9558 0.0153 0.0007 0.5475 1.2276 0.0693 0.0205 0.0114
9243 1.14528 0 1.9457 0.0128 0.0004 0.5439 1.2297 0.065 0.0194 0.0114
9244 1.20286 0 1.9583 0.0126 0.0005 0.5451 1.2289 0.0722 0.022 0.0112
9245 1.08008 0 2.0046 0.0126 0.0006 0.5439 1.2718 0.0746 0.0227 0.0114
9246 1.1658 0 2.0249 0.0126 0.0006 0.5545 1.2763 0.0739 0.0232 0.0113
9247 1.15909 0 2.0199 0.0186 0.0013 0.5639 1.2441 0.0826 0.0235 0.0135
9248 1.12433 0 1.9616 0.0126 0.0006 0.5426 1.2289 0.0719 0.0219 0.0113
9249 1.13393 0 1.955 0.0197 0.0006 0.5432 1.2281 0.066 0.0211 0.0113
9250 1.16932 0 1.981 0.0125 0.0005 0.5426 1.2522 0.0724 0.0227 0.0112
9251 1.15765 0 1.9814 0.0125 0.0005 0.5435 1.2575 0.0698 0.0223 0.0113
9252 1.12976 0 1.9604 0.0125 0.0005 0.5443 1.2334 0.0702 0.0226 0.0114
9253 1.1082 0 2.7911 0.0126 0.0007 0.6079 1.948 0.0837 0.0271 0.0192
9254 1.13309 0 1.9473 0.0125 0.0004 0.545 1.2278 0.0666 0.0209 0.0113
9255 1.16922 0 1.974 0.0153 0.0005 0.5657 1.2349 0.0603 0.0195 0.0113
9256 1.10013 0 1.946 0.0126 0.0006 0.5434 1.2259 0.0684 0.02 0.0113
9257 1.1295 0 1.9634 0.0127 0.0004 0.5478 1.2361 0.0688 0.0214 0.0114
9258 1.14421 0 1.9484 0.0126 0.0006 0.5464 1.226 0.0664 0.0213 0.0115
9259 1.1674 0 1.9723 0.0127 0.0005 0.5428 1.2483 0.0672 0.0239 0.0124
9260 1.11871 0 1.9564 0.0126 0.0005 0.5481 1.2317 0.0678 0.0212 0.0113
9261 1.21735 0 1.9605 0.0126 0.0004 0.5428 1.2311 0.0728 0.023 0.0114
9262 1.16643 0 1.9577 0.0126 0.0004 0.5496 1.2231 0.0735 0.0219 0.0112
9263 1.13593 0 1.979 0.0128 0.0008 0.5588 1.2459 0.0658 0.0199 0.0113
9264 1.09659 0 1.9786 0.0143 0.0005 0.554 1.2348 0.0758 0.0223 0.0113
9265 1.16283 0 1.9481 0.0126 0.0004 0.5466 1.226 0.0669 0.0208 0.0117
9266 1.11346 0 2.0455 0.0142 0.0006 0.586 1.2768 0.0653 0.0203 0.0113
9267 1.14918 0 1.9693 0.0128 0.0006 0.5431 1.244 0.0714 0.0212 0.0114
9268 1.13523 0 1.9681 0.0147 0.0005 0.5544 1.2329 0.0695 0.0212 0.0113
9269 1.15236 0 1.9815 0.0126 0.0008 0.5432 1.2594 0.0677 0.0219 0.0113
9270 1.13867 0 1.9406 0.0126 0.0009 0.5431 1.2298 0.0622 0.0186 0.0113
9271 1.13071 0 2.0085 0.0146 0.0008 0.556 1.2517 0.0784 0.0228 0.0114
9272 1.17848 0 1.959 0.0126 0.0006 0.5434 1.234 0.067 0.0204 0.0114
9273 1.15993 0 1.9434 0.0126 0.0009 0.5438 1.2246 0.0661 0.0206 0.0113
9274 1.1281 0 1.9564 0.0127 0.0004 0.544 1.2277 0.0728 0.0223 0.0114
9275 1.1631 0 1.9446 0.0127 0.0004 0.5438 1.2281 0.0656 0.0202 0.0113
9276 1.12297 0 1.9517 0.0126 0.0005 0.5481 1.2252 0.0686 0.0218 0.0113
9277 1.11883 0 1.959 0.0128 0.0005 0.5444 1.2324 0.0714 0.0216 0.0113
9278 1.17873 0 1.9712 0.0144 0.0004 0.5484 1.2321 0.0752 0.0233 0.0113
9279 1.11027 0 1.9683 0.0125 0.0006 0.5503 1.2421 0.0674 0.0201 0.0115
9280 1.1143 0 1.98 0.0143 0.0006 0.5612 1.2331 0.0731 0.0221 0.0113
9281 1.09044 0 1.9367 0.0125 0.0003 0.5436 1.2233 0.0641 0.0196 0.0114
9282 1.16487 0 2.0024 0.0129 0.001 0.5476 1.2298 0.0754 0.0254 0.0188
9283 1.09306 0 1.992 0.0154 0.0004 0.553 1.2612 0.0651 0.0202 0.0113
9284 1.13624 0 1.9427 0.0126 0.0004 0.5436 1.2273 0.0645 0.0202 0.0113
9285 1.16191 0 1.98 0.0126 0.0005 0.5428 1.253 0.0713 0.0224 0.0123
9286 1.16576 0 1.9598 0.0128 0.0006 0.5435 1.2308 0.0726 0.0221 0.0113
9287 1.16624 0 1.9678 0.0127 0.0006 0.5447 1.2446 0.0687 0.0207 0.0114
9288 1.09214 0 1.9556 0.0127 0.0007 0.5442 1.231 0.0701 0.0212 0.0114
9289 1.11697 0 1.9388 0.0125 0.0006 0.5437 1.2262 0.0638 0.0191 0.0112
9290 1.17195 0 1.9697 0.0126 0.0007 0.5436 1.2399 0.0727 0.0234 0.0113
9291 1.14291 0 1.9792 0.0127 0.0006 0.5496 1.2355 0.0721 0.0318 0.0116
9292 1.14309 0 1.9315 0.0149 0.0007 0.5541 1.211 0.0603 0.0184 0.0113
9293 1.17005 0 1.9334 0.0125 0.0005 0.5436 1.2175 0.0644 0.0208 0.0113
9294 1.12989 0 1.9594 0.0127 0.0007 0.5465 1.23 0.0707 0.0218 0.0113
9295 1.15688 0 1.9942 0.0127 0.0007 0.5636 1.2463 0.0704 0.0228 0.0114
9296 1.17208 0 1.9755 0.0126 0.0005 0.5654 1.2396 0.0626 0.0204 0.0114
9297 1.15451 0 2.0239 0.0126 0.0008 0.5751 1.2538 0.0722 0.0213 0.0132
9298 1.20209 0 1.9614 0.0126 0.0006 0.5427 1.2267 0.0768 0.0235 0.0114
9299 1.15154 0 1.958 0.0126 0.0005 0.5449 1.235 0.0683 0.0216 0.0112
9300 1.15029 0 1.9481 0.0133 0.0005 0.5442 1.2278 0.0679 0.0202 0.0114
9301 1.16318 0 2.0086 0.0129 0.0004 0.5609 1.2583 0.0748 0.0223 0.0113
9302 1.20092 0 2.0138 0.0154 0.0007 0.5819 1.2347 0.0791 0.0235 0.0114
9303 1.15412 0 1.961 0.0126 0.0004 0.544 1.2352 0.0713 0.0217 0.0114
9304 1.18982 0 1.9863 0.0153 0.0006 0.5622 1.2314 0.0752 0.0234 0.0113
9305 1.13526 0 1.9685 0.0127 0.0005 0.5721 1.2255 0.0627 0.0196 0.0114
9306 1.15897 0 1.953 0.0126 0.0004 0.5428 1.2386 0.0649 0.02 0.0112
9307 1.12071 0 1.9537 0.0135 0.0004 0.5433 1.2338 0.067 0.0206 0.0114
9308 1.13238 0 1.9522 0.0126 0.0004 0.5432 1.2293 0.0704 0.0212 0.0113
9309 1.14967 0 1.9594 0.0157 0.0005 0.5432 1.2273 0.0687 0.022 0.0113
9310 1.15083 0 1.9758 0.0126 0.0005 0.549 1.2359 0.0763 0.0239 0.0113
9311 1.15314 0 1.9652 0.0126 0.0004 0.5441 1.2373 0.0713 0.0224 0.0113
9312 1.07638 0 1.9473 0.0125 0.0005 0.5431 1.2214 0.0712 0.0217 0.0113
9313 1.11985 0 1.9744 0.0126 0.0005 0.5437 1.2475 0.0644 0.0204 0.0139
9314 1.1384 0 1.9591 0.0178 0.0007 0.5425 1.2348 0.0671 0.0212 0.0112
9315 1.15696 0 1.9776 0.0126 0.0004 0.5653 1.2298 0.071 0.0218 0.0112
9316 1.18498 0 1.973 0.0126 0.0004 0.5642 1.2183 0.0758 0.0231 0.0113
9317 1.12121 0 1.9554 0.0126 0.0006 0.5432 1.229 0.0717 0.0216 0.0113
9318 1.15783 0 2.0197 0.0126 0.0008 0.5692 1.2669 0.0707 0.0217 0.0115
9319 1.16231 0 1.9471 0.0126 0.0007 0.5438 1.2282 0.0668 0.0204 0.0115
9320 1.13643 0 1.9511 0.0125 0.0004 0.5428 1.2313 0.0676 0.0209 0.0113
9321 1.18041 0 1.9499 0.0125 0.0005 0.5436 1.2139 0.0718 0.0215 0.014
9322 1.14702 0 1.9648 0.0146 0.0005 0.5611 1.2269 0.0673 0.0202 0.0113
9323 1.13032 0 1.9697 0.013 0.0005 0.5437 1.2488 0.0672 0.0213 0.0113
9324 1.1283 0 1.9482 0.0128 0.0004 0.5435 1.2263 0.0688 0.0211 0.0114
9325 1.15388 0 1.9906 0.0125 0.0004 0.543 1.2641 0.072 0.022 0.0113
9326 1.17456 0 1.943 0.0128 0.0006 0.544 1.2215 0.0669 0.0207 0.0116
9327 1.10612 0 1.9424 0.0142 0.0006 0.5428 1.2242 0.0663 0.0203 0.0113
9328 1.16759 0 1.9573 0.0125 0.0004 0.5501 1.2326 0.0665 0.0207 0.0113
9329 1.14841 0 1.9327 0.0126 0.0005 0.5448 1.2132 0.0665 0.021 0.0113
9330 1.14461 0 1.9723 0.0127 0.0004 0.5582 1.2363 0.0686 0.0214 0.0113
9331 1.18354 0 1.9763 0.0126 0.0004 0.5427 1.2533 0.0679 0.0215 0.0112
9332 1.15336 0 1.9815 0.0126 0.0004 0.5636 1.2312 0.0734 0.0223 0.0115
9333 1.12319 0 1.9683 0.0128 0.0005 0.5438 1.2339 0.0768 0.0233 0.0112
9334 1.18847 0 1.9417 0.0126 0.0005 0.545 1.2253 0.0645 0.0199 0.0115
9335 1.06701 0 1.9407 0.0126 0.0005 0.5465 1.2274 0.0614 0.0188 0.0114
9336 1.1335 0 1.9414 0.0128 0.0004 0.5428 1.2244 0.0664 0.0202 0.0115
9337 1.13592 0 2.0149 0.0146 0.0006 0.5844 1.2312 0.076 0.0231 0.0115
9338 1.16626 0 1.9593 0.0126 0.0005 0.5457 1.2301 0.0709 0.0221 0.0115
9339 1.12925 0 1.9935 0.0126 0.0006 0.5918 1.2309 0.0635 0.0196 0.0114
9340 1.10972 0 1.971 0.0126 0.0006 0.544 1.2447 0.0708 0.0218 0.0113
9341 1.19017 0 1.9578 0.0126 0.0005 0.5431 1.2379 0.0673 0.0212 0.0114
9342 1.17161 0 1.9511 0.0127 0.0004 0.5429 1.2291 0.0692 0.0208 0.0113
9343 1.11721 0 1.9399 0.0125 0.0005 0.5491 1.2232 0.0626 0.0192 0.0112
9344 1.13048 0 2.2091 0.0126 0.0005 0.69 1.34 0.069 0.0212 0.0113
9345 1.1865 0 1.9623 0.0127 0.0007 0.5498 1.2296 0.0701 0.0221 0.0114
